[2025-12-14T11:51:40.945Z] 🚀 Starting Smart Editorial Cleanup...
[2025-12-14T11:51:40.956Z] 📥 Fetching all editorials...
[2025-12-14T11:51:55.238Z] ✅ Fetched 73581 records.
[2025-12-14T11:51:56.049Z] 📊 Grouping complete. Found 59731 unique targets.
[2025-12-14T11:52:04.454Z]   ❌ Failed to reassign books for group 'Planeta': canceling statement due to statement timeout
[2025-12-14T11:52:17.528Z]   ❌ Failed to reassign books for group 'Alianza Editorial': canceling statement due to statement timeout
[2025-12-14T11:55:21.773Z] 🚀 Starting Smart Editorial Cleanup...
[2025-12-14T11:55:21.782Z] 📥 Fetching all editorials...
[2025-12-14T12:35:09.751Z] ...processed 21000 groups. Consolidated: 10631
[2025-12-14T12:35:18.443Z] ...processed 21100 groups. Consolidated: 10645
[2025-12-14T12:35:25.589Z] ...processed 21200 groups. Consolidated: 10651
[2025-12-14T12:35:36.767Z] ...processed 21300 groups. Consolidated: 10663
[2025-12-14T12:35:47.976Z] ...processed 21400 groups. Consolidated: 10672
[2025-12-14T12:35:59.201Z] ...processed 21500 groups. Consolidated: 10689
[2025-12-14T12:36:07.975Z] ...processed 21600 groups. Consolidated: 10703
[2025-12-14T12:36:17.988Z] ...processed 21700 groups. Consolidated: 10716
[2025-12-14T12:36:27.208Z] ...processed 21800 groups. Consolidated: 10730
[2025-12-14T12:36:35.653Z] ...processed 21900 groups. Consolidated: 10741
[2025-12-14T12:36:44.672Z] ...processed 22000 groups. Consolidated: 10754
[2025-12-14T12:36:52.348Z] ...processed 22100 groups. Consolidated: 10767
[2025-12-14T12:36:59.725Z] ...processed 22200 groups. Consolidated: 10770
[2025-12-14T12:37:07.552Z] ...processed 22300 groups. Consolidated: 10779
[2025-12-14T12:37:16.035Z] ...processed 22400 groups. Consolidated: 10788
[2025-12-14T12:37:24.591Z] ...processed 22500 groups. Consolidated: 10795
[2025-12-14T12:37:34.010Z] ...processed 22600 groups. Consolidated: 10811
[2025-12-14T12:37:42.026Z] ...processed 22700 groups. Consolidated: 10820
[2025-12-14T12:37:49.049Z] ...processed 22800 groups. Consolidated: 10827
[2025-12-14T12:37:58.249Z] ...processed 22900 groups. Consolidated: 10838
[2025-12-14T12:38:06.234Z] ...processed 23000 groups. Consolidated: 10849
[2025-12-14T12:38:13.834Z] ...processed 23100 groups. Consolidated: 10857
[2025-12-14T12:38:21.635Z] ...processed 23200 groups. Consolidated: 10869
[2025-12-14T12:38:27.569Z] ...processed 23300 groups. Consolidated: 10872
[2025-12-14T12:38:34.939Z] ...processed 23400 groups. Consolidated: 10883
[2025-12-14T12:38:41.819Z] ...processed 23500 groups. Consolidated: 10888
[2025-12-14T12:38:49.227Z] ...processed 23600 groups. Consolidated: 10893
